chunk_id,QuestionID,Category,QuestionType,QuestionTime,chunk_index,chunk_text,search_text,lexical_tokens
row_12109_chunk_0,C8Q8496,Health and Personal Care,open-ended,2015-01-31,0,unit keep cutting purchased unit intended use lower back dont know unit cutting mine quit working months would suggest finding another brand,Health and Personal Care open-ended unit keep cutting purchased unit intended use lower back dont know unit cutting mine quit working months would suggest finding another brand,"['health', 'and', 'personal', 'care', 'open', 'ended', 'unit', 'keep', 'cutting', 'purchased', 'unit', 'intended', 'use', 'lower', 'back', 'dont', 'know', 'unit', 'cutting', 'mine', 'quit', 'working', 'months', 'would', 'suggest', 'finding', 'another', 'brand']"
row_12110_chunk_0,C6Q31060,Electronics,yes/no,2014-06-04,0,plug headset inro ir find rj9 adapter 2 1 box connect rj9 adapter cable phone connect logger rj9 adapter plug also connect headset rj9 adapter plug,Electronics yes/no plug headset inro ir find rj9 adapter 2 1 box connect rj9 adapter cable phone connect logger rj9 adapter plug also connect headset rj9 adapter plug,"['electronics', 'yes', 'no', 'plug', 'headset', 'inro', 'ir', 'find', 'rj9', 'adapter', '2', '1', 'box', 'connect', 'rj9', 'adapter', 'cable', 'phone', 'connect', 'logger', 'rj9', 'adapter', 'plug', 'also', 'connect', 'headset', 'rj9', 'adapter', 'plug']"
row_12111_chunk_0,C6Q22426,Electronics,open-ended,2014-05-20,0,ok know absolutely idiotic question see something print im sure play regular dvds well cant speak exact model macmini os version burned 50gb bluray data disk 26 i7 mini running mountain lion without special installation,Electronics open-ended ok know absolutely idiotic question see something print im sure play regular dvds well cant speak exact model macmini os version burned 50gb bluray data disk 26 i7 mini running mountain lion without special installation,"['electronics', 'open', 'ended', 'ok', 'know', 'absolutely', 'idiotic', 'question', 'see', 'something', 'print', 'im', 'sure', 'play', 'regular', 'dvds', 'well', 'cant', 'speak', 'exact', 'model', 'macmini', 'os', 'version', 'burned', '50gb', 'bluray', 'data', 'disk', '26', 'i7', 'mini', 'running', 'mountain', 'lion', 'without', 'special', 'installation']"
row_12112_chunk_0,C15Q2928,Tools and Home Improvement,open-ended,2014-03-15,0,work pontiac grand gts 2004 recently bought car cant anything tires lock key lug nuts car anywhere would probably help listed make model chrysler along year also wheel design,Tools and Home Improvement open-ended work pontiac grand gts 2004 recently bought car cant anything tires lock key lug nuts car anywhere would probably help listed make model chrysler along year also wheel design,"['tools', 'and', 'home', 'improvement', 'open', 'ended', 'work', 'pontiac', 'grand', 'gts', '2004', 'recently', 'bought', 'car', 'cant', 'anything', 'tires', 'lock', 'key', 'lug', 'nuts', 'car', 'anywhere', 'would', 'probably', 'help', 'listed', 'make', 'model', 'chrysler', 'along', 'year', 'also', 'wheel', 'design']"
row_12113_chunk_0,C11Q4683,Office Products,open-ended,2015-02-28,0,also used regular printer,Office Products open-ended also used regular printer,"['office', 'products', 'open', 'ended', 'also', 'used', 'regular', 'printer']"
row_12114_chunk_0,C10Q851,Musical Instruments,open-ended,2014-05-30,0,work macbook yeah maudio mac well acquainted however work entirely reason 7 able utilize basic functions hypercontrol supported model reason 7 youll banging away keys pads pitch wheel mod wheel may issue native pc still dont care bought pads look lol soundcloudcomcloudscervin soundcloudcomscervinscloud reverbnationcomsrvnbtz facebookcomsrvnbtz,Musical Instruments open-ended work macbook yeah maudio mac well acquainted however work entirely reason 7 able utilize basic functions hypercontrol supported model reason 7 youll banging away keys pads pitch wheel mod wheel may issue native pc still dont care bought pads look lol soundcloudcomcloudscervin soundcloudcomscervinscloud reverbnationcomsrvnbtz facebookcomsrvnbtz,"['musical', 'instruments', 'open', 'ended', 'work', 'macbook', 'yeah', 'maudio', 'mac', 'well', 'acquainted', 'however', 'work', 'entirely', 'reason', '7', 'able', 'utilize', 'basic', 'functions', 'hypercontrol', 'supported', 'model', 'reason', '7', 'youll', 'banging', 'away', 'keys', 'pads', 'pitch', 'wheel', 'mod', 'wheel', 'may', 'issue', 'native', 'pc', 'still', 'dont', 'care', 'bought', 'pads', 'look', 'lol', 'soundcloudcomcloudscervin', 'soundcloudcomscervinscloud', 'reverbnationcomsrvnbtz', 'facebookcomsrvnbtz']"
row_12115_chunk_0,C15Q6222,Tools and Home Improvement,open-ended,2015-04-09,0,watering systemi first generation rigid looks identical many ways hi 58 arbor,Tools and Home Improvement open-ended watering systemi first generation rigid looks identical many ways hi 58 arbor,"['tools', 'and', 'home', 'improvement', 'open', 'ended', 'watering', 'systemi', 'first', 'generation', 'rigid', 'looks', 'identical', 'many', 'ways', 'hi', '58', 'arbor']"
row_12116_chunk_0,C13Q4463,Pet Supplies,open-ended,2015-01-18,0,loud noise im looking clicker mice hi diane check karen pryors website information need clicker training also book getting started clicker training dogs works,Pet Supplies open-ended loud noise im looking clicker mice hi diane check karen pryors website information need clicker training also book getting started clicker training dogs works,"['pet', 'supplies', 'open', 'ended', 'loud', 'noise', 'im', 'looking', 'clicker', 'mice', 'hi', 'diane', 'check', 'karen', 'pryors', 'website', 'information', 'need', 'clicker', 'training', 'also', 'book', 'getting', 'started', 'clicker', 'training', 'dogs', 'works']"
row_12117_chunk_0,C6Q8119,Electronics,open-ended,2014-02-05,0,new ipod nano since plug ends match purchased converter cord could still use new ipod problem rarely get music play ipod says song playing volume turned way song comes car speakers wrong new ipod nano since plug ends match purchased converter cord could still use new ipod problem rarely get music » read new ipod nano since plug ends match purchased converter cord could still use new ipod problem rarely get music play ipod says song playing volume turned way song comes car speakers wrong « show less nano lightning charging port real tiny maybe 4 pins wide wont wider older charging port work fine,Electronics open-ended new ipod nano since plug ends match purchased converter cord could still use new ipod problem rarely get music play ipod says song playing volume turned way song comes car speakers wrong new ipod nano since plug ends match purchased converter cord could still use new ipod problem rarely get music » read new ipod nano since plug ends match purchased converter cord could still use new ipod problem rarely get music play ipod says song playing volume turned way song comes car speakers wrong « show less nano lightning charging port real tiny maybe 4 pins wide wont wider older charging port work fine,"['electronics', 'open', 'ended', 'new', 'ipod', 'nano', 'since', 'plug', 'ends', 'match', 'purchased', 'converter', 'cord', 'could', 'still', 'use', 'new', 'ipod', 'problem', 'rarely', 'get', 'music', 'play', 'ipod', 'says', 'song', 'playing', 'volume', 'turned', 'way', 'song', 'comes', 'car', 'speakers', 'wrong', 'new', 'ipod', 'nano', 'since', 'plug', 'ends', 'match', 'purchased', 'converter', 'cord', 'could', 'still', 'use', 'new', 'ipod', 'problem', 'rarely', 'get', 'music', 'read', 'new', 'ipod', 'nano', 'since', 'plug', 'ends', 'match', 'purchased', 'converter', 'cord', 'could', 'still', 'use', 'new', 'ipod', 'problem', 'rarely', 'get', 'music', 'play', 'ipod', 'says', 'song', 'playing', 'volume', 'turned', 'way', 'song', 'comes', 'car', 'speakers', 'wrong', 'show', 'less', 'nano', 'lightning', 'charging', 'port', 'real', 'tiny', 'maybe', '4', 'pins', 'wide', 'wont', 'wider', 'older', 'charging', 'port', 'work', 'fine']"
row_12118_chunk_0,C14Q7161,Sports and Outdoors,open-ended,2015-02-20,0,checked bag remained 50lb limit checked bags cannot figure price difference since appears difference sorry,Sports and Outdoors open-ended checked bag remained 50lb limit checked bags cannot figure price difference since appears difference sorry,"['sports', 'and', 'outdoors', 'open', 'ended', 'checked', 'bag', 'remained', '50lb', 'limit', 'checked', 'bags', 'cannot', 'figure', 'price', 'difference', 'since', 'appears', 'difference', 'sorry']"
row_12119_chunk_0,C9Q10431,Home and Kitchen,open-ended,2014-04-15,0,would like buy clips please advise yes quite pleased two separate racks,Home and Kitchen open-ended would like buy clips please advise yes quite pleased two separate racks,"['home', 'and', 'kitchen', 'open', 'ended', 'would', 'like', 'buy', 'clips', 'please', 'advise', 'yes', 'quite', 'pleased', 'two', 'separate', 'racks']"
row_12120_chunk_0,C3Q1355,Beauty,open-ended,2013-12-01,0,hair shampoo hair color many time use see result 6 packages comes box use product often like needed,Beauty open-ended hair shampoo hair color many time use see result 6 packages comes box use product often like needed,"['beauty', 'open', 'ended', 'hair', 'shampoo', 'hair', 'color', 'many', 'time', 'use', 'see', 'result', '6', 'packages', 'comes', 'box', 'use', 'product', 'often', 'like', 'needed']"
row_12121_chunk_0,C8Q7552,Health and Personal Care,open-ended,2015-05-09,0,please tell carlson norwegian cod liver oil lemon 500 ml stored ware house norwegian cod liver oil made norway bad tasting lemon flavoring,Health and Personal Care open-ended please tell carlson norwegian cod liver oil lemon 500 ml stored ware house norwegian cod liver oil made norway bad tasting lemon flavoring,"['health', 'and', 'personal', 'care', 'open', 'ended', 'please', 'tell', 'carlson', 'norwegian', 'cod', 'liver', 'oil', 'lemon', '500', 'ml', 'stored', 'ware', 'house', 'norwegian', 'cod', 'liver', 'oil', 'made', 'norway', 'bad', 'tasting', 'lemon', 'flavoring']"
row_12122_chunk_0,C6Q4510,Electronics,open-ended,2014-11-04,0,im looking large piece material use blanket odd request know similar gauze type cotton aka lightweightsoft work shadows main light cast subject close background,Electronics open-ended im looking large piece material use blanket odd request know similar gauze type cotton aka lightweightsoft work shadows main light cast subject close background,"['electronics', 'open', 'ended', 'im', 'looking', 'large', 'piece', 'material', 'use', 'blanket', 'odd', 'request', 'know', 'similar', 'gauze', 'type', 'cotton', 'aka', 'lightweightsoft', 'work', 'shadows', 'main', 'light', 'cast', 'subject', 'close', 'background']"
row_12123_chunk_0,C9Q2625,Home and Kitchen,open-ended,2013-05-13,0,one fit 9 inch glass pie dish inside one put pie metal pie plate know saying scratches im sure sorry probably plastic knife would think,Home and Kitchen open-ended one fit 9 inch glass pie dish inside one put pie metal pie plate know saying scratches im sure sorry probably plastic knife would think,"['home', 'and', 'kitchen', 'open', 'ended', 'one', 'fit', '9', 'inch', 'glass', 'pie', 'dish', 'inside', 'one', 'put', 'pie', 'metal', 'pie', 'plate', 'know', 'saying', 'scratches', 'im', 'sure', 'sorry', 'probably', 'plastic', 'knife', 'would', 'think']"
row_12124_chunk_0,C15Q6697,Tools and Home Improvement,open-ended,2014-03-09,0,offer propane cutting tips model im sure deepest cut make quality product cut depth similar product probably deep professional cutting torch heads sorry cant give better answer,Tools and Home Improvement open-ended offer propane cutting tips model im sure deepest cut make quality product cut depth similar product probably deep professional cutting torch heads sorry cant give better answer,"['tools', 'and', 'home', 'improvement', 'open', 'ended', 'offer', 'propane', 'cutting', 'tips', 'model', 'im', 'sure', 'deepest', 'cut', 'make', 'quality', 'product', 'cut', 'depth', 'similar', 'product', 'probably', 'deep', 'professional', 'cutting', 'torch', 'heads', 'sorry', 'cant', 'give', 'better', 'answer']"
row_12125_chunk_0,C16Q3351,Toys and Games,open-ended,2015-01-30,0,big box comes want buy grandkids abroad would need take plane pictures show seats fold make flat space would say yes unless kid really tall actually bought relative wouldnt guess kid 4 could comfortable lie nap,Toys and Games open-ended big box comes want buy grandkids abroad would need take plane pictures show seats fold make flat space would say yes unless kid really tall actually bought relative wouldnt guess kid 4 could comfortable lie nap,"['toys', 'and', 'games', 'open', 'ended', 'big', 'box', 'comes', 'want', 'buy', 'grandkids', 'abroad', 'would', 'need', 'take', 'plane', 'pictures', 'show', 'seats', 'fold', 'make', 'flat', 'space', 'would', 'say', 'yes', 'unless', 'kid', 'really', 'tall', 'actually', 'bought', 'relative', 'wouldnt', 'guess', 'kid', '4', 'could', 'comfortable', 'lie', 'nap']"
row_12126_chunk_0,C17Q739,Video Games,open-ended,2013-12-28,0,whats lowest dpi mouse set yes reprogram buttons certain options listed software storm tactic button thumb button side cant change another function however storm tactics button allows set combinations built offer 32 extra button outputs macros scripts rapidfire useful mmo games profile switcher button underneath scroll wheel well,Video Games open-ended whats lowest dpi mouse set yes reprogram buttons certain options listed software storm tactic button thumb button side cant change another function however storm tactics button allows set combinations built offer 32 extra button outputs macros scripts rapidfire useful mmo games profile switcher button underneath scroll wheel well,"['video', 'games', 'open', 'ended', 'whats', 'lowest', 'dpi', 'mouse', 'set', 'yes', 'reprogram', 'buttons', 'certain', 'options', 'listed', 'software', 'storm', 'tactic', 'button', 'thumb', 'button', 'side', 'cant', 'change', 'another', 'function', 'however', 'storm', 'tactics', 'button', 'allows', 'set', 'combinations', 'built', 'offer', '32', 'extra', 'button', 'outputs', 'macros', 'scripts', 'rapidfire', 'useful', 'mmo', 'games', 'profile', 'switcher', 'button', 'underneath', 'scroll', 'wheel', 'well']"
